arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
cleanlab/internal/multilabel_scorer.py,funcao,_validate_labels_and_pred_probs,2,3,3,4,5,7,6.7549,16.2535,1.3333,21.6713,1.204,0.0054
cleanlab/internal/multilabel_scorer.py,funcao,get_label_quality_scores,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/multilabel_scorer.py,funcao,multilabel_py,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
cleanlab/internal/multilabel_scorer.py,funcao,_get_split_generator,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/multilabel_scorer.py,funcao,get_cross_validated_multilabel_pred_probs,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/multilabel_utils.py,funcao,_is_multilabel,4,8,4,8,12,12,32.0,43.0196,2.0,86.0391,4.78,0.0143
cleanlab/internal/multilabel_utils.py,funcao,stack_complement,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/multilabel_utils.py,funcao,get_onehot_num_classes,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/multilabel_utils.py,funcao,int2onehot,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/multilabel_utils.py,funcao,onehot2int,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/numerics.py,funcao,softmax,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
cleanlab/internal/object_detection_utils.py,funcao,bbox_xyxy_to_xywh,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
cleanlab/internal/object_detection_utils.py,funcao,softmin1d,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
cleanlab/internal/object_detection_utils.py,funcao,calculate_bounding_box_areas,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
cleanlab/internal/object_detection_utils.py,funcao,assert_valid_aggregation_weights,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
cleanlab/internal/object_detection_utils.py,funcao,assert_valid_inputs,7,16,11,19,23,30,83.6515,135.7069,4.1562,564.0316,31.3351,0.0452
cleanlab/internal/outlier.py,funcao,transform_distances_to_scores,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
cleanlab/internal/outlier.py,funcao,correct_precision_errors,6,14,10,20,20,30,68.8127,129.6578,4.2857,555.6765,30.8709,0.0432
cleanlab/internal/regression_utils.py,funcao,assert_valid_prediction_inputs,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
cleanlab/internal/regression_utils.py,funcao,assert_valid_regression_inputs,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/regression_utils.py,funcao,check_dimension_and_datatype,2,4,3,4,6,7,10.0,18.0947,1.0,18.0947,1.0053,0.006
cleanlab/internal/regression_utils.py,funcao,check_missing_values,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/segmentation_utils.py,funcao,_get_valid_optional_params,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
cleanlab/internal/segmentation_utils.py,funcao,_get_summary_optional_params,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
cleanlab/internal/segmentation_utils.py,funcao,_check_input,2,13,6,13,15,19,50.1057,74.2309,1.0,74.2309,4.1239,0.0247
cleanlab/internal/token_classification_utils.py,funcao,get_sentence,4,7,5,10,11,15,27.6515,51.8915,2.8571,148.2614,8.2367,0.0173
cleanlab/internal/token_classification_utils.py,funcao,filter_sentence,4,7,4,7,11,11,27.6515,38.0537,2.0,76.1075,4.2282,0.0127
cleanlab/internal/token_classification_utils.py,funcao,process_token,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/token_classification_utils.py,funcao,mapping,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/token_classification_utils.py,funcao,merge_probs,5,10,6,11,15,17,44.8289,66.4171,2.75,182.6471,10.1471,0.0221
cleanlab/internal/token_classification_utils.py,funcao,color_sentence,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/token_classification_utils.py,funcao,_replace_sentence,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/util.py,funcao,remove_noise_from_class,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
cleanlab/internal/util.py,funcao,clip_noise_rates,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/util.py,funcao,clip_values,4,8,4,8,12,12,32.0,43.0196,2.0,86.0391,4.78,0.0143
cleanlab/internal/util.py,funcao,value_counts,5,8,5,10,13,15,35.6096,55.5066,3.125,173.4581,9.6366,0.0185
cleanlab/internal/util.py,funcao,value_counts_fill_missing_classes,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,get_missing_classes,3,7,7,14,10,21,24.4064,69.7605,3.0,209.2815,11.6267,0.0233
cleanlab/internal/util.py,funcao,round_preserving_sum,5,11,8,14,16,22,49.6634,88.0,3.1818,280.0,15.5556,0.0293
cleanlab/internal/util.py,funcao,round_preserving_row_totals,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,estimate_pu_f1,7,17,10,20,24,30,89.1384,137.5489,4.1176,566.3777,31.4654,0.0458
cleanlab/internal/util.py,funcao,confusion_matrix,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/internal/util.py,funcao,print_square_matrix,3,21,11,22,24,33,96.9936,151.3038,1.5714,237.7631,13.2091,0.0504
cleanlab/internal/util.py,funcao,print_noise_matrix,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,print_inverse_noise_matrix,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,print_joint_matrix,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,compress_int_array,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
cleanlab/internal/util.py,funcao,train_val_split,1,1,2,2,2,4,0,4.0,1.0,4.0,0.2222,0.0013
cleanlab/internal/util.py,funcao,subset_X_y,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,subset_labels,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,subset_data,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,is_torch_dataset,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,csr_vstack,1,4,2,4,5,6,8.0,13.9316,0.5,6.9658,0.387,0.0046
cleanlab/internal/util.py,funcao,append_extra_datapoint,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
cleanlab/internal/util.py,funcao,get_num_classes,3,6,4,8,9,12,20.2647,38.0391,2.0,76.0782,4.2266,0.0127
cleanlab/internal/util.py,funcao,num_unique_classes,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,get_unique_classes,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/util.py,funcao,format_labels,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/util.py,funcao,smart_display_dataframe,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/util.py,funcao,force_two_dimensions,4,7,4,7,11,11,27.6515,38.0537,2.0,76.1075,4.2282,0.0127
cleanlab/internal/validation.py,funcao,assert_valid_inputs,10,31,24,40,41,64,186.7994,342.8833,6.4516,2212.1505,122.8973,0.1143
cleanlab/internal/validation.py,funcao,assert_valid_class_labels,5,16,10,17,21,27,75.6096,118.5926,2.6562,315.0115,17.5006,0.0395
cleanlab/internal/validation.py,funcao,assert_nonempty_input,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/validation.py,funcao,assert_indexing_works,4,8,7,12,12,19,32.0,68.1143,3.0,204.3429,11.3524,0.0227
cleanlab/internal/validation.py,funcao,labels_to_array,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/validation.py,funcao,labels_to_list_multilabel,1,2,2,2,3,4,2.0,6.3399,0.5,3.1699,0.1761,0.0021
cleanlab/internal/neighbor/knn_graph.py,funcao,features_to_knn,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/internal/neighbor/knn_graph.py,funcao,construct_knn_graph_from_index,4,6,5,8,10,13,23.5098,43.1851,2.6667,115.1602,6.3978,0.0144
cleanlab/internal/neighbor/knn_graph.py,funcao,create_knn_graph_and_index,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/neighbor/knn_graph.py,funcao,correct_knn_graph,1,1,4,4,2,8,0,8.0,2.0,16.0,0.8889,0.0027
cleanlab/internal/neighbor/knn_graph.py,funcao,_compute_exact_duplicate_sets,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/internal/neighbor/knn_graph.py,funcao,correct_knn_distances_and_indices_with_exact_duplicate_sets_inplace,5,8,11,18,13,29,35.6096,107.3128,5.625,603.6342,33.5352,0.0358
cleanlab/internal/neighbor/knn_graph.py,funcao,_prepare_neighborhood_of_first_k_duplicates,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/neighbor/knn_graph.py,funcao,correct_knn_distances_and_indices,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/neighbor/knn_graph.py,funcao,_configure_num_neighbors,5,7,5,10,12,15,31.2611,53.7744,3.5714,192.0516,10.6695,0.0179
cleanlab/internal/neighbor/metric.py,funcao,_euclidean_large_dataset,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/neighbor/metric.py,funcao,_euclidean_small_dataset,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/neighbor/metric.py,funcao,_cosine_metric,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/internal/neighbor/metric.py,funcao,decide_euclidean_metric,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/neighbor/metric.py,funcao,decide_default_metric,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/internal/neighbor/search.py,funcao,construct_knn,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/multilabel_classification/dataset.py,funcao,common_multilabel_issues,3,8,6,12,11,18,28.7549,62.2698,2.25,140.107,7.7837,0.0208
cleanlab/multilabel_classification/dataset.py,funcao,rank_classes_by_multilabel_quality,4,7,6,12,11,18,27.6515,62.2698,3.4286,213.4964,11.8609,0.0208
cleanlab/multilabel_classification/dataset.py,funcao,_get_num_examples_multilabel,3,5,4,8,8,12,16.3645,36.0,2.4,86.4,4.8,0.012
cleanlab/multilabel_classification/dataset.py,funcao,overall_multilabel_health_score,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/multilabel_classification/dataset.py,funcao,multilabel_health_summary,4,32,20,40,36,60,168.0,310.1955,2.5,775.4888,43.0827,0.1034
cleanlab/multilabel_classification/filter.py,funcao,find_label_issues,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/multilabel_classification/filter.py,funcao,find_multilabel_issues_per_class,6,10,11,21,16,32,48.7291,128.0,6.3,806.4,44.8,0.0427
cleanlab/multilabel_classification/rank.py,funcao,_labels_to_binary,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/multilabel_classification/rank.py,funcao,_create_multilabel_scorer,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/multilabel_classification/rank.py,funcao,get_label_quality_scores,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/multilabel_classification/rank.py,funcao,get_label_quality_scores_per_class,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/filter.py,funcao,find_label_issues,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/filter.py,funcao,_find_label_issues,4,10,6,11,14,17,41.2193,64.725,2.2,142.3951,7.9108,0.0216
cleanlab/object_detection/filter.py,funcao,_find_label_issues_per_box,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
cleanlab/object_detection/filter.py,funcao,_pool_box_scores_per_image,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/filter.py,funcao,_process_class_list,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/filter.py,funcao,_calculate_ap_per_class,4,9,9,16,13,25,36.5293,92.511,3.5556,328.928,18.2738,0.0308
cleanlab/object_detection/filter.py,funcao,_filter_by_class,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/filter.py,funcao,_calculate_true_positives_false_positives,4,8,6,8,12,14,32.0,50.1895,2.0,100.379,5.5766,0.0167
cleanlab/object_detection/filter.py,funcao,_calculate_average_precision,5,10,10,18,15,28,44.8289,109.3929,4.5,492.2682,27.3482,0.0365
cleanlab/object_detection/filter.py,funcao,_get_per_class_ap,4,8,4,8,12,12,32.0,43.0196,2.0,86.0391,4.78,0.0143
cleanlab/object_detection/rank.py,funcao,get_label_quality_scores,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,issues_from_scores,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
cleanlab/object_detection/rank.py,funcao,_compute_label_quality_scores,6,10,6,12,16,18,48.7291,72.0,3.6,259.2,14.4,0.024
cleanlab/object_detection/rank.py,funcao,_get_min_pred_prob,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
cleanlab/object_detection/rank.py,funcao,_prune_by_threshold,8,12,10,19,20,29,67.0196,125.3359,6.3333,793.7941,44.0997,0.0418
cleanlab/object_detection/rank.py,funcao,_separate_label,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,_separate_prediction_all_preds,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,_separate_prediction_single_box,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
cleanlab/object_detection/rank.py,funcao,_get_prediction_type,2,9,4,9,11,13,30.5293,44.9726,1.0,44.9726,2.4985,0.015
cleanlab/object_detection/rank.py,funcao,_separate_prediction,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/rank.py,funcao,_mod_coordinates,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,_get_overlap,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,_get_overlap_matrix,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,_get_iou,6,25,15,30,31,45,131.6062,222.9388,3.6,802.5798,44.5878,0.0743
cleanlab/object_detection/rank.py,funcao,_has_overlap,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
cleanlab/object_detection/rank.py,funcao,_euc_dis,5,18,11,21,23,32,86.6683,144.754,2.9167,422.1991,23.4555,0.0483
cleanlab/object_detection/rank.py,funcao,_get_dist_matrix,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,_get_min_possible_similarity,4,11,7,14,15,21,46.0537,82.0447,2.5455,208.8411,11.6023,0.0273
cleanlab/object_detection/rank.py,funcao,_get_valid_inputs_for_compute_scores_per_image,6,26,19,39,32,58,137.7212,290.0,4.5,1305.0,72.5,0.0967
cleanlab/object_detection/rank.py,funcao,_get_valid_inputs_for_compute_scores,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
cleanlab/object_detection/rank.py,funcao,_get_valid_score,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
cleanlab/object_detection/rank.py,funcao,_get_valid_subtype_score_params,1,5,4,8,6,12,11.6096,31.0196,0.8,24.8156,1.3786,0.0103
cleanlab/object_detection/rank.py,funcao,_get_aggregation_weights,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/rank.py,funcao,_compute_overlooked_box_scores_for_image,6,13,7,14,19,21,63.6155,89.2065,3.2308,288.2055,16.0114,0.0297
cleanlab/object_detection/rank.py,funcao,compute_overlooked_box_scores,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/rank.py,funcao,_compute_badloc_box_scores_for_image,4,11,9,18,15,27,46.0537,105.486,3.2727,345.2271,19.1793,0.0352
cleanlab/object_detection/rank.py,funcao,compute_badloc_box_scores,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/rank.py,funcao,_compute_swap_box_scores_for_image,7,13,7,14,20,21,67.7572,90.7605,3.7692,342.0972,19.0054,0.0303
cleanlab/object_detection/rank.py,funcao,compute_swap_box_scores,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/rank.py,funcao,pool_box_scores_per_image,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/rank.py,funcao,_get_subtype_label_quality_scores,2,14,8,16,16,24,55.303,96.0,1.1429,109.7143,6.0952,0.032
cleanlab/object_detection/summary.py,funcao,object_counts_per_image,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/summary.py,funcao,bounding_box_size_distribution,2,4,3,4,6,7,10.0,18.0947,1.0,18.0947,1.0053,0.006
cleanlab/object_detection/summary.py,funcao,class_label_distribution,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/summary.py,funcao,get_sorted_bbox_count_idxs,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/summary.py,funcao,plot_class_size_distributions,3,4,3,6,7,9,12.7549,25.2662,2.25,56.8489,3.1583,0.0084
cleanlab/object_detection/summary.py,funcao,plot_class_distribution,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/object_detection/summary.py,funcao,visualize,7,14,17,32,21,49,72.9545,215.2236,8.0,1721.7884,95.6549,0.0717
cleanlab/object_detection/summary.py,funcao,_get_per_class_confusion_matrix_dict_,1,6,3,6,7,9,15.5098,25.2662,0.5,12.6331,0.7018,0.0084
cleanlab/object_detection/summary.py,funcao,_sort_dict_to_list,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/object_detection/summary.py,funcao,get_average_per_class_confusion_matrix,5,20,11,22,25,33,98.0482,153.2473,2.75,421.4299,23.4128,0.0511
cleanlab/object_detection/summary.py,funcao,calculate_per_class_metrics,3,15,11,22,18,33,63.3582,137.6075,2.2,302.7366,16.8187,0.0459
cleanlab/object_detection/summary.py,funcao,_normalize_by_total,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/object_detection/summary.py,funcao,_get_bbox_areas,4,9,5,10,13,15,36.5293,55.5066,2.2222,123.348,6.8527,0.0185
cleanlab/object_detection/summary.py,funcao,_get_class_instances,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/object_detection/summary.py,funcao,_plot_legend,3,17,13,26,20,39,74.2418,168.5552,2.2941,386.6854,21.4825,0.0562
cleanlab/object_detection/summary.py,funcao,_draw_labels,3,8,5,10,11,15,28.7549,51.8915,1.875,97.2965,5.4054,0.0173
cleanlab/object_detection/summary.py,funcao,_draw_boxes,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/regression/learn.py,funcao,__init__,4,9,6,10,13,16,36.5293,59.207,2.2222,131.5712,7.3095,0.0197
cleanlab/regression/learn.py,funcao,fit,7,14,14,28,21,42,72.9545,184.4773,7.0,1291.3413,71.7412,0.0615
cleanlab/regression/learn.py,funcao,predict,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/regression/learn.py,funcao,score,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/regression/learn.py,funcao,find_label_issues,12,28,17,32,40,49,177.6255,260.7745,6.8571,1788.1678,99.3427,0.0869
cleanlab/regression/learn.py,funcao,get_label_issues,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
cleanlab/regression/learn.py,funcao,get_epistemic_uncertainty,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
cleanlab/regression/learn.py,funcao,get_aleatoric_uncertainty,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/regression/learn.py,funcao,save_space,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
cleanlab/regression/learn.py,funcao,_get_cv_predictions,8,12,14,26,20,40,67.0196,172.8771,8.6667,1498.2684,83.2371,0.0576
cleanlab/regression/learn.py,funcao,_find_best_k,8,20,23,44,28,67,110.4386,322.0928,8.8,2834.4165,157.4676,0.1074
cleanlab/regression/learn.py,funcao,_process_label_issues_arg,5,12,7,14,17,21,54.6292,85.8367,2.9167,250.3571,13.9087,0.0286
cleanlab/regression/rank.py,funcao,get_label_quality_scores,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
cleanlab/regression/rank.py,funcao,_get_residual_score_for_each_label,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
cleanlab/regression/rank.py,funcao,_get_outre_score_for_each_label,5,18,10,20,23,30,86.6683,135.7069,2.7778,376.9635,20.9424,0.0452
cleanlab/segmentation/filter.py,funcao,find_label_issues,10,29,27,53,39,80,174.1007,422.8322,9.1379,3863.8113,214.6562,0.1409
cleanlab/segmentation/filter.py,funcao,_get_indexes_from_ranked_issues,3,4,3,6,7,9,12.7549,25.2662,2.25,56.8489,3.1583,0.0084
cleanlab/segmentation/rank.py,funcao,get_label_quality_scores,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
cleanlab/segmentation/rank.py,funcao,issues_from_scores,6,10,8,17,16,25,48.7291,100.0,5.1,510.0,28.3333,0.0333
cleanlab/segmentation/rank.py,funcao,_get_label_quality_per_image,4,12,8,16,16,24,51.0196,96.0,2.6667,256.0,14.2222,0.032
cleanlab/segmentation/summary.py,funcao,display_issues,12,33,31,60,45,91,209.4846,499.7586,10.9091,5451.9123,302.884,0.1666
cleanlab/segmentation/summary.py,funcao,common_label_issues,6,13,7,14,19,21,63.6155,89.2065,3.2308,288.2055,16.0114,0.0297
cleanlab/segmentation/summary.py,funcao,filter_by_class,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
cleanlab/segmentation/summary.py,funcao,_generate_colormap,6,18,13,23,24,36,90.5684,165.0587,3.8333,632.7248,35.1514,0.055
cleanlab/token_classification/filter.py,funcao,find_label_issues,0,0,0,0,0,0,0,0,0,0,0,0
cleanlab/token_classification/rank.py,funcao,get_label_quality_scores,3,6,4,8,9,12,20.2647,38.0391,2.0,76.0782,4.2266,0.0127
cleanlab/token_classification/rank.py,funcao,issues_from_scores,3,8,5,10,11,15,28.7549,51.8915,1.875,97.2965,5.4054,0.0173
cleanlab/token_classification/rank.py,funcao,_softmin_sentence_score,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
cleanlab/token_classification/summary.py,funcao,display_issues,6,12,15,27,18,42,58.5293,175.1369,6.75,1182.1737,65.6763,0.0584
cleanlab/token_classification/summary.py,funcao,common_label_issues,9,17,17,27,26,44,98.0162,206.8193,7.1471,1478.15,82.1194,0.0689
cleanlab/token_classification/summary.py,funcao,filter_by_token,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
